id,season,city,date,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,result_margin,target_runs,target_overs,super_over,method,umpire1,umpire2,summary
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
,,,,,,,,,,,,,,,,,,,,"Season: nan, City: nan, Date: nan, Match Type: nan, Player of the Match: nan, Venue: nan, Team1: nan, Team2: nan, Toss Winner: nan, Toss Decision: nan, Winner: nan, Result: nan by nan runs/wickets, Super Over: nan, Umpires: nan and nan."
